Protocol,Mode,Scenario,Run,Seed,N,Slot,OnsetSlot,HotspotActive,Algorithm,BudgetFraction,Satisfaction,Migrations,MigrationMB,AdmittedTasks,RejectedTasks,RuntimeSec,BudgetGuardEnabled,MoveBudget,RepairOverride,BudgetExcess,ResourceViolationRate
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,45,1,1,BudgetedLNS,0.1,67.2222222222222,0,0,139,41,0.5193023,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,46,1,1,BudgetedLNS,0.1,67.7777777777778,1,0.73,139,41,0.4469353,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,47,1,1,BudgetedLNS,0.1,66.6666666666667,1,0.73,139,41,0.5231844,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,48,1,1,BudgetedLNS,0.1,65.5555555555556,0,0,139,41,0.4408359,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,49,1,1,BudgetedLNS,0.1,65.5555555555556,0,0,139,41,0.5855573,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,50,1,1,BudgetedLNS,0.1,65,1,0.73,139,41,0.8981154,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,51,1,1,BudgetedLNS,0.1,65.5555555555556,2,3.4508,139,41,2.0193459,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,52,1,1,BudgetedLNS,0.1,66.1111111111111,0,0,139,41,0.6673998,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,53,1,1,BudgetedLNS,0.1,68.3333333333333,1,0.73,139,41,0.6114684,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,54,1,1,BudgetedLNS,0.1,67.7777777777778,0,0,139,41,0.5291131,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,55,1,1,BudgetedLNS,0.1,69.4444444444444,0,0,139,41,0.4453579,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,56,1,1,BudgetedLNS,0.1,70.5555555555556,1,0.73,139,41,0.699221,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,57,1,1,BudgetedLNS,0.1,71.1111111111111,0,0,139,41,0.409233,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,58,1,1,BudgetedLNS,0.1,68.3333333333333,1,0.73,140,40,0.4066913,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,59,1,1,BudgetedLNS,0.1,70,2,3.4508,140,40,0.5053062,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,60,1,1,BudgetedLNS,0.1,71.1111111111111,0,0,140,40,0.4843466,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,61,1,1,BudgetedLNS,0.1,68.3333333333333,1,0.73,140,40,0.6002953,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,62,1,1,BudgetedLNS,0.1,68.8888888888889,0,0,140,40,0.4592805,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,63,1,1,BudgetedLNS,0.1,68.3333333333333,3,3.1854,139,41,0.4205592,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,64,1,1,BudgetedLNS,0.1,67.7777777777778,2,1.46,139,41,0.4108081,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,65,1,1,BudgetedLNS,0.1,66.6666666666667,0,0,139,41,0.4481314,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,66,1,1,BudgetedLNS,0.1,64.4444444444444,3,4.1808,139,41,0.396685,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,67,1,1,BudgetedLNS,0.1,65.5555555555556,4,5.9062,139,41,0.4368398,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,68,1,1,BudgetedLNS,0.1,65.5555555555556,0,0,139,41,0.4843514,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,69,1,1,BudgetedLNS,0.1,62.7777777777778,0,0,139,41,0.5887806,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,70,1,1,BudgetedLNS,0.1,63.8888888888889,1,0.73,139,41,0.4372281,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,71,1,1,BudgetedLNS,0.1,66.1111111111111,2,3.4508,139,41,0.4985139,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,72,1,1,BudgetedLNS,0.1,66.1111111111111,1,0.73,139,41,0.4635549,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,73,1,1,BudgetedLNS,0.1,68.3333333333333,0,0,139,41,0.4036599,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,74,1,1,BudgetedLNS,0.1,68.8888888888889,3,2.19,139,41,0.5039582,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,75,1,1,BudgetedLNS,0.1,70.5555555555556,1,0.73,139,41,0.399957,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,76,1,1,BudgetedLNS,0.1,70,0,0,139,41,0.4142378,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,77,1,1,BudgetedLNS,0.1,71.6666666666667,1,0.73,139,41,0.40139,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,78,1,1,BudgetedLNS,0.1,70.5555555555556,2,2.4554,140,40,0.4101904,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,79,1,1,BudgetedLNS,0.1,71.1111111111111,0,0,140,40,1.8835351,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,80,1,1,BudgetedLNS,0.1,71.1111111111111,0,0,140,40,0.3893767,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,81,1,1,BudgetedLNS,0.1,70.5555555555556,2,2.4554,139,41,0.4631134,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,82,1,1,BudgetedLNS,0.1,70.5555555555556,2,1.46,139,41,0.5494823,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,83,1,1,BudgetedLNS,0.1,70,0,0,139,41,0.5078251,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,84,1,1,BudgetedLNS,0.1,68.3333333333333,2,1.46,139,41,0.3958727,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,85,1,1,BudgetedLNS,0.1,68.3333333333333,2,3.4508,139,41,0.415996,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,86,1,1,BudgetedLNS,0.1,66.6666666666667,0,0,139,41,0.4308594,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,87,1,1,BudgetedLNS,0.1,66.1111111111111,2,3.4508,139,41,0.4372351,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,88,1,1,BudgetedLNS,0.1,67.2222222222222,2,3.4508,139,41,0.5325259,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,89,1,1,BudgetedLNS,0.1,64.4444444444444,2,3.4508,139,41,0.4970329,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,90,1,1,BudgetedLNS,0.1,66.1111111111111,1,0.73,139,41,0.447037,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,91,1,1,BudgetedLNS,0.1,66.6666666666667,2,3.4508,139,41,0.4900636,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,92,1,1,BudgetedLNS,0.1,66.6666666666667,1,0.73,139,41,0.4510151,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,93,1,1,BudgetedLNS,0.1,68.3333333333333,0,0,139,41,0.499093,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,94,1,1,BudgetedLNS,0.1,68.3333333333333,0,0,139,41,0.5997437,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,95,1,1,BudgetedLNS,0.1,70.5555555555556,0,0,139,41,0.5293041,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,96,1,1,BudgetedLNS,0.1,70.5555555555556,0,0,139,41,0.5836177,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,97,1,1,BudgetedLNS,0.1,71.1111111111111,1,0.73,139,41,0.5520504,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,98,1,1,BudgetedLNS,0.1,68.8888888888889,1,0.73,140,40,0.5784203,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,99,1,1,BudgetedLNS,0.1,70.5555555555556,2,3.4508,140,40,1.8474853,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,100,1,1,BudgetedLNS,0.1,71.6666666666667,0,0,140,40,0.5229258,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,101,1,1,BudgetedLNS,0.1,71.6666666666667,2,2.4554,139,41,0.5294477,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,102,1,1,BudgetedLNS,0.1,71.6666666666667,2,1.46,139,41,0.7141067,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,103,1,1,BudgetedLNS,0.1,71.1111111111111,1,0.73,139,41,0.643055,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,104,1,1,BudgetedLNS,0.1,68.8888888888889,2,1.46,139,41,0.9052769,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,105,1,1,BudgetedLNS,0.1,67.7777777777778,0,0,139,41,0.6698362,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,106,1,1,BudgetedLNS,0.1,68.8888888888889,0,0,139,41,0.5907484,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,107,1,1,BudgetedLNS,0.1,67.7777777777778,1,0.73,139,41,0.560033,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,108,1,1,BudgetedLNS,0.1,67.2222222222222,2,3.4508,139,41,0.4345246,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,109,1,1,BudgetedLNS,0.1,66.1111111111111,0,0,139,41,0.5830476,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,110,1,1,BudgetedLNS,0.1,66.6666666666667,1,0.73,139,41,0.4883734,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,111,1,1,BudgetedLNS,0.1,66.6666666666667,4,4.9108,139,41,0.8608457,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,112,1,1,BudgetedLNS,0.1,67.2222222222222,4,6.9016,139,41,0.4908374,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,113,1,1,BudgetedLNS,0.1,67.7777777777778,2,3.4508,139,41,0.6368579,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,114,1,1,BudgetedLNS,0.1,69.4444444444444,1,0.73,139,41,0.482198,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,115,1,1,BudgetedLNS,0.1,71.1111111111111,0,0,139,41,0.5238937,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,116,1,1,BudgetedLNS,0.1,71.6666666666667,0,0,139,41,0.5361043,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,117,1,1,BudgetedLNS,0.1,71.1111111111111,1,0.73,139,41,0.6194125,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,118,1,1,BudgetedLNS,0.1,69.4444444444444,1,0.73,140,40,0.519898,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,119,1,1,BudgetedLNS,0.1,70.5555555555556,0,0,140,40,0.3988841,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,120,1,1,BudgetedLNS,0.1,71.1111111111111,0,0,140,40,2.9150983,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,121,1,1,BudgetedLNS,0.1,70.5555555555556,1,0.73,140,40,0.7392716,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,122,1,1,BudgetedLNS,0.1,70.5555555555556,1,0.73,139,41,0.5200255,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,123,1,1,BudgetedLNS,0.1,70,1,0.73,139,41,0.4320884,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,124,1,1,BudgetedLNS,0.1,68.3333333333333,4,4.9108,139,41,0.4437276,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,125,1,1,BudgetedLNS,0.1,67.7777777777778,1,0.73,139,41,0.4934704,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,126,1,1,BudgetedLNS,0.1,66.6666666666667,2,1.46,139,41,0.5216411,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,127,1,1,BudgetedLNS,0.1,66.6666666666667,0,0,139,41,0.5953705,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,128,1,1,BudgetedLNS,0.1,65.5555555555556,3,4.1808,139,41,0.6808215,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,129,1,1,BudgetedLNS,0.1,64.4444444444444,1,0.73,139,41,0.7434526,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,130,1,1,BudgetedLNS,0.1,66.6666666666667,0,0,139,41,0.5032194,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,131,1,1,BudgetedLNS,0.1,67.2222222222222,0,0,139,41,0.5545983,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,132,1,1,BudgetedLNS,0.1,67.2222222222222,0,0,139,41,0.5337248,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,133,1,1,BudgetedLNS,0.1,68.3333333333333,0,0,139,41,1.0447852,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,134,1,1,BudgetedLNS,0.1,68.8888888888889,1,0.73,139,41,0.6311651,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,135,1,1,BudgetedLNS,0.1,69.4444444444444,0,0,139,41,0.8300602,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,136,1,1,BudgetedLNS,0.1,70.5555555555556,1,0.73,139,41,1.4617652,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,137,1,1,BudgetedLNS,0.1,71.6666666666667,0,0,139,41,0.4416746,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,138,1,1,BudgetedLNS,0.1,70.5555555555556,1,0.73,140,40,0.5659254,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,139,1,1,BudgetedLNS,0.1,71.1111111111111,0,0,140,40,0.5051063,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,140,1,1,BudgetedLNS,0.1,71.1111111111111,0,0,140,40,0.8517538,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,141,1,1,BudgetedLNS,0.1,71.6666666666667,1,0.73,140,40,1.7413051,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,142,1,1,BudgetedLNS,0.1,71.6666666666667,1,0.73,139,41,0.8062342,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,143,1,1,BudgetedLNS,0.1,70.5555555555556,1,0.73,139,41,0.8616537,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,144,1,1,BudgetedLNS,0.1,69.4444444444444,1,0.73,139,41,0.4862454,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,145,1,1,BudgetedLNS,0.1,68.3333333333333,1,0.73,139,41,0.6676377,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,146,1,1,BudgetedLNS,0.1,67.2222222222222,0,0,139,41,0.4267205,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,147,1,1,BudgetedLNS,0.1,66.6666666666667,1,0.73,139,41,0.5798623,1,18,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,148,1,1,BudgetedLNS,0.1,67.2222222222222,0,0,139,41,0.7349573,1,18,0,0,0
