Protocol,Mode,Scenario,Run,Seed,N,Slots,OnsetSlot,Algorithm,BudgetFraction,MeanSatisfaction,PreOnsetMeanSatisfaction,PostOnsetMeanSatisfaction,OnsetWindowMeanSatisfaction,TotalMigrations,PostOnsetMigrations,MigrationMB,PostOnsetMigrationMB,MeanAdmittedTasks,MeanRejectedTasks,PostMeanAdmittedTasks,PostMeanRejectedTasks,RuntimeSec,RepairOverrides,MaxBudgetExcess,CandidateEvaluations,AcceptedMoves,BudgetActiveSlots
paper2_revision_v2_20260731,FORMAL,coupled_hotspot,11,2026076111,180,200,1,BudgetedLNS,0.05,56.7416666666667,,56.7416666666667,56.9722222222222,307,307,470.9692,470.9692,141.16,38.84,141.16,38.84,30.9687698,0,0,21168,294,5
paper2_revision_v2_20260731,FORMAL,coupled_hotspot,12,2026076112,180,200,1,BudgetedLNS,0.05,60.3666666666666,,60.3666666666666,56.9444444444445,487,487,724.8034,724.8034,140.93,39.07,140.93,39.07,29.971241,2,1,21293,432,2
paper2_revision_v2_20260731,FORMAL,coupled_hotspot,13,2026076113,180,200,1,BudgetedLNS,0.05,66.6194444444445,,66.6194444444445,65.8333333333333,378,378,603.4266,603.4266,140.83,39.17,140.83,39.17,24.3537358,0,0,21090,356,7
paper2_revision_v2_20260731,FORMAL,coupled_hotspot,14,2026076114,180,200,1,BudgetedLNS,0.05,65.1777777777778,,65.1777777777778,65.9444444444444,167,167,267.2384,267.2384,140.85,39.15,140.85,39.15,20.9920645,0,0,21488,163,1
paper2_revision_v2_20260731,FORMAL,coupled_hotspot,15,2026076115,180,200,1,BudgetedLNS,0.05,55.9444444444444,,55.9444444444444,54.5833333333333,403,403,623.6674,623.6674,140.515,39.485,140.515,39.485,22.5174877,0,0,21442,340,2
paper2_revision_v2_20260731,FORMAL,coupled_hotspot,16,2026076116,180,200,1,BudgetedLNS,0.05,57.9916666666666,,57.9916666666666,58.2777777777778,137,137,234.389,234.389,141.0,39.0,141.0,39.0,22.2154769,0,0,21581,117,0
paper2_revision_v2_20260731,FORMAL,coupled_hotspot,17,2026076117,180,200,1,BudgetedLNS,0.05,61.6555555555556,,61.6555555555556,62.3333333333333,423,423,602.433,602.433,141.08,38.92,141.08,38.92,33.0670719,0,0,21382,387,2
paper2_revision_v2_20260731,FORMAL,coupled_hotspot,18,2026076118,180,200,1,BudgetedLNS,0.05,62.9833333333333,,62.9833333333333,60.75,221,221,277.7918,277.7918,141.01,38.99,141.01,38.99,27.8880399,1,1,21506,213,1
paper2_revision_v2_20260731,FORMAL,coupled_hotspot,19,2026076119,180,200,1,BudgetedLNS,0.05,62.9,,62.9,63.5277777777778,367,367,573.4978,573.4978,140.8,39.2,140.8,39.2,22.5040632,0,0,21466,342,1
paper2_revision_v2_20260731,FORMAL,coupled_hotspot,20,2026076120,180,200,1,BudgetedLNS,0.05,61.0027777777778,,61.0027777777778,63.1944444444444,233,233,378.1286,378.1286,140.95,39.05,140.95,39.05,22.1580402,0,0,21599,212,0
paper2_revision_v2_20260731,FORMAL,coupled_hotspot,21,2026076121,180,200,1,BudgetedLNS,0.05,54.1861111111111,,54.1861111111111,52.0833333333333,446,446,677.9516,677.9516,140.87,39.13,140.87,39.13,22.8492537,1,1,21447,357,1
paper2_revision_v2_20260731,FORMAL,coupled_hotspot,22,2026076122,180,200,1,BudgetedLNS,0.05,60.5111111111111,,60.5111111111111,61.5277777777778,446,446,684.9194,684.9194,141.165,38.835,141.165,38.835,28.0667383,3,2,21286,412,4
paper2_revision_v2_20260731,FORMAL,coupled_hotspot,23,2026076123,180,200,1,BudgetedLNS,0.05,60.8583333333333,,60.8583333333333,62.8333333333333,288,288,474.021,474.021,141.17,38.83,141.17,38.83,31.7312205,0,0,21465,258,3
paper2_revision_v2_20260731,FORMAL,coupled_hotspot,24,2026076124,180,200,1,BudgetedLNS,0.05,64.3249999999999,,64.3249999999999,62.3888888888889,161,161,190.1942,190.1942,140.995,39.005,140.995,39.005,27.3938565,2,1,21325,155,3
paper2_revision_v2_20260731,FORMAL,coupled_hotspot,25,2026076125,180,200,1,BudgetedLNS,0.05,64.6666666666666,,64.6666666666666,62.8611111111111,209,209,333.7328,333.7328,140.935,39.065,140.935,39.065,44.4276967,1,1,21561,178,0
paper2_revision_v2_20260731,FORMAL,coupled_hotspot,26,2026076126,180,200,1,BudgetedLNS,0.05,62.2166666666667,,62.2166666666667,62.3055555555556,400,400,622.4728,622.4728,140.96,39.04,140.96,39.04,33.3930603,3,4,21280,359,5
paper2_revision_v2_20260731,FORMAL,coupled_hotspot,27,2026076127,180,200,1,BudgetedLNS,0.05,58.525,,58.525,58.4166666666667,298,298,468.3808,468.3808,140.9,39.1,140.9,39.1,34.1644383,0,0,21362,273,3
paper2_revision_v2_20260731,FORMAL,coupled_hotspot,28,2026076128,180,200,1,BudgetedLNS,0.05,58.3722222222223,,58.3722222222223,58.3333333333333,590,590,880.6208,880.6208,141.01,38.99,141.01,38.99,34.7583239,5,2,21108,492,6
paper2_revision_v2_20260731,FORMAL,coupled_hotspot,29,2026076129,180,200,1,BudgetedLNS,0.05,52.1111111111111,,52.1111111111111,54.3333333333333,596,596,909.8858,909.8858,140.935,39.065,140.935,39.065,34.3089459,5,2,20942,518,10
paper2_revision_v2_20260731,FORMAL,coupled_hotspot,30,2026076130,180,200,1,BudgetedLNS,0.05,58.9055555555555,,58.9055555555555,56.5277777777778,426,426,655.3884,655.3884,141.01,38.99,141.01,38.99,31.1171691,2,2,21205,391,5
paper2_revision_v2_20260731,FORMAL,link_hotspot,1,2026075101,180,200,1,BudgetedLNS,0.05,50.625,,50.625,52.0555555555556,333,333,2656.4528,2656.4528,152.82,27.18,152.82,27.18,52.6376219,0,0,21590,235,0
