Protocol,Mode,Scenario,Run,Seed,N,Slot,OnsetSlot,HotspotActive,Algorithm,BudgetFraction,Satisfaction,Migrations,MigrationMB,AdmittedTasks,RejectedTasks,RuntimeSec,BudgetGuardEnabled,MoveBudget,RepairOverride,BudgetExcess,ResourceViolationRate
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,50,1,1,BudgetedLNS,0.01,66.6666666666667,0,0,138,42,0.0400603,1,2,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,51,1,1,BudgetedLNS,0.01,66.1111111111111,0,0,138,42,0.0651221,1,2,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,52,1,1,BudgetedLNS,0.01,66.6666666666667,0,0,138,42,0.0407414,1,2,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,53,1,1,BudgetedLNS,0.01,66.6666666666667,0,0,138,42,0.0431531,1,2,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,54,1,1,BudgetedLNS,0.01,66.6666666666667,1,0.73,138,42,0.0353112,1,2,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,55,1,1,BudgetedLNS,0.01,57.2222222222222,1,1.7254,139,41,0.0352875,1,2,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,56,1,1,BudgetedLNS,0.01,45.5555555555556,1,1.7254,141,39,0.0418263,1,2,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,57,1,1,BudgetedLNS,0.01,49.4444444444444,2,3.4508,141,39,0.036387,1,2,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,58,1,1,BudgetedLNS,0.01,51.6666666666667,0,0,141,39,0.0391475,1,2,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,59,1,1,BudgetedLNS,0.01,50.5555555555556,0,0,141,39,0.0497012,1,2,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,60,1,1,BudgetedLNS,0.01,50.5555555555556,2,3.4508,141,39,0.0490172,1,2,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,61,1,1,BudgetedLNS,0.01,48.8888888888889,2,3.4508,141,39,0.047757,1,2,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,62,1,1,BudgetedLNS,0.01,46.6666666666667,0,0,141,39,0.0404196,1,2,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,63,1,1,BudgetedLNS,0.01,56.6666666666667,1,1.7254,139,41,0.0402822,1,2,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,64,1,1,BudgetedLNS,0.01,67.2222222222222,1,1.7254,138,42,0.0342204,1,2,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,65,1,1,BudgetedLNS,0.01,66.6666666666667,0,0,138,42,0.0386035,1,2,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,66,1,1,BudgetedLNS,0.01,66.1111111111111,0,0,138,42,0.0334754,1,2,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,67,1,1,BudgetedLNS,0.01,63.8888888888889,0,0,138,42,0.035333,1,2,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,68,1,1,BudgetedLNS,0.01,65,0,0,138,42,0.0393419,1,2,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,69,1,1,BudgetedLNS,0.01,64.4444444444444,0,0,138,42,0.0490043,1,2,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,70,1,1,BudgetedLNS,0.01,64.4444444444444,3,5.1762,138,42,0.0773578,1,2,1,1,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,71,1,1,BudgetedLNS,0.01,66.6666666666667,2,3.4508,138,42,0.0280655,1,2,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,72,1,1,BudgetedLNS,0.01,66.1111111111111,0,0,138,42,0.0424312,1,2,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,73,1,1,BudgetedLNS,0.01,66.6666666666667,0,0,138,42,0.039689,1,2,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,74,1,1,BudgetedLNS,0.01,66.6666666666667,0,0,138,42,0.0580093,1,2,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,75,1,1,BudgetedLNS,0.01,57.2222222222222,1,1.7254,139,41,0.0570846,1,2,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,76,1,1,BudgetedLNS,0.01,46.6666666666667,1,1.7254,141,39,0.0544394,1,2,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,77,1,1,BudgetedLNS,0.01,48.3333333333333,2,3.4508,141,39,0.0207719,1,2,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,78,1,1,BudgetedLNS,0.01,51.6666666666667,0,0,141,39,0.0439321,1,2,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,79,1,1,BudgetedLNS,0.01,51.1111111111111,0,0,141,39,0.0490776,1,2,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,80,1,1,BudgetedLNS,0.01,50.5555555555556,0,0,141,39,0.0461366,1,2,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,81,1,1,BudgetedLNS,0.01,48.8888888888889,2,3.4508,141,39,0.0476022,1,2,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,82,1,1,BudgetedLNS,0.01,47.2222222222222,0,0,141,39,0.0487379,1,2,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,83,1,1,BudgetedLNS,0.01,56.6666666666667,1,1.7254,139,41,0.0473916,1,2,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,84,1,1,BudgetedLNS,0.01,66.6666666666667,1,1.7254,138,42,0.0469677,1,2,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,85,1,1,BudgetedLNS,0.01,66.6666666666667,0,0,138,42,0.0683215,1,2,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,86,1,1,BudgetedLNS,0.01,65,0,0,138,42,0.0513112,1,2,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,87,1,1,BudgetedLNS,0.01,63.8888888888889,2,3.4508,138,42,0.0373464,1,2,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,88,1,1,BudgetedLNS,0.01,63.8888888888889,0,0,138,42,0.0617327,1,2,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,89,1,1,BudgetedLNS,0.01,63.8888888888889,0,0,138,42,0.061897,1,2,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,90,1,1,BudgetedLNS,0.01,63.8888888888889,0,0,138,42,0.0425118,1,2,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,91,1,1,BudgetedLNS,0.01,65.5555555555556,2,3.4508,138,42,0.0219622,1,2,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,92,1,1,BudgetedLNS,0.01,66.6666666666667,0,0,138,42,0.0373001,1,2,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,93,1,1,BudgetedLNS,0.01,66.6666666666667,0,0,138,42,0.0358229,1,2,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,94,1,1,BudgetedLNS,0.01,66.6666666666667,0,0,138,42,0.0443049,1,2,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,95,1,1,BudgetedLNS,0.01,57.7777777777778,1,1.7254,139,41,0.0563929,1,2,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,96,1,1,BudgetedLNS,0.01,46.6666666666667,1,1.7254,141,39,0.0447746,1,2,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,97,1,1,BudgetedLNS,0.01,48.3333333333333,2,3.4508,141,39,0.0177057,1,2,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,98,1,1,BudgetedLNS,0.01,51.6666666666667,0,0,141,39,0.0482207,1,2,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,99,1,1,BudgetedLNS,0.01,52.2222222222222,0,0,141,39,0.0539316,1,2,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,100,1,1,BudgetedLNS,0.01,49.4444444444444,2,3.4508,141,39,0.0404612,1,2,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,101,1,1,BudgetedLNS,0.01,48.8888888888889,0,0,141,39,0.0622269,1,2,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,102,1,1,BudgetedLNS,0.01,46.6666666666667,0,0,141,39,0.0784067,1,2,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,103,1,1,BudgetedLNS,0.01,56.1111111111111,1,1.7254,139,41,0.0831478,1,2,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,104,1,1,BudgetedLNS,0.01,67.2222222222222,1,1.7254,138,42,0.0459371,1,2,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,105,1,1,BudgetedLNS,0.01,66.6666666666667,2,3.4508,138,42,0.0425079,1,2,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,106,1,1,BudgetedLNS,0.01,64.4444444444444,2,3.4508,138,42,0.0591821,1,2,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,107,1,1,BudgetedLNS,0.01,63.3333333333333,0,0,138,42,0.0346845,1,2,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,108,1,1,BudgetedLNS,0.01,63.3333333333333,0,0,138,42,0.0509137,1,2,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,109,1,1,BudgetedLNS,0.01,63.3333333333333,0,0,138,42,0.0580229,1,2,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,110,1,1,BudgetedLNS,0.01,63.8888888888889,0,0,138,42,0.0556484,1,2,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,111,1,1,BudgetedLNS,0.01,65.5555555555556,2,3.4508,138,42,0.0179651,1,2,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,112,1,1,BudgetedLNS,0.01,65.5555555555556,0,0,138,42,0.0597772,1,2,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,113,1,1,BudgetedLNS,0.01,67.2222222222222,0,0,138,42,0.0653941,1,2,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,114,1,1,BudgetedLNS,0.01,66.6666666666667,0,0,138,42,0.0958954,1,2,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,115,1,1,BudgetedLNS,0.01,57.2222222222222,1,1.7254,139,41,0.0481631,1,2,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,116,1,1,BudgetedLNS,0.01,46.1111111111111,1,1.7254,141,39,0.0452555,1,2,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,117,1,1,BudgetedLNS,0.01,48.8888888888889,2,3.4508,141,39,0.0168563,1,2,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,118,1,1,BudgetedLNS,0.01,50.5555555555556,0,0,141,39,0.0539255,1,2,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,119,1,1,BudgetedLNS,0.01,51.1111111111111,0,0,141,39,0.0540351,1,2,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,120,1,1,BudgetedLNS,0.01,48.8888888888889,2,3.4508,141,39,0.0614697,1,2,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,121,1,1,BudgetedLNS,0.01,48.8888888888889,0,0,141,39,0.0688823,1,2,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,122,1,1,BudgetedLNS,0.01,47.7777777777778,0,0,141,39,0.0652917,1,2,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,123,1,1,BudgetedLNS,0.01,56.6666666666667,1,1.7254,139,41,0.06349,1,2,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,124,1,1,BudgetedLNS,0.01,67.2222222222222,2,3.4508,138,42,0.0426303,1,2,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,125,1,1,BudgetedLNS,0.01,67.2222222222222,0,0,138,42,0.0398342,1,2,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,126,1,1,BudgetedLNS,0.01,65.5555555555556,2,3.4508,138,42,0.0141128,1,2,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,127,1,1,BudgetedLNS,0.01,63.3333333333333,0,0,138,42,0.0807502,1,2,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,128,1,1,BudgetedLNS,0.01,63.8888888888889,0,0,138,42,0.0358722,1,2,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,129,1,1,BudgetedLNS,0.01,64.4444444444444,0,0,138,42,0.0592374,1,2,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,130,1,1,BudgetedLNS,0.01,64.4444444444444,0,0,138,42,0.0548769,1,2,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,131,1,1,BudgetedLNS,0.01,65,0,0,138,42,0.0380982,1,2,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,132,1,1,BudgetedLNS,0.01,66.1111111111111,0,0,138,42,0.041205,1,2,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,133,1,1,BudgetedLNS,0.01,66.1111111111111,0,0,138,42,0.0355944,1,2,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,134,1,1,BudgetedLNS,0.01,66.6666666666667,0,0,138,42,0.0346935,1,2,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,135,1,1,BudgetedLNS,0.01,57.2222222222222,0,0,139,41,0.0502484,1,2,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,136,1,1,BudgetedLNS,0.01,47.2222222222222,2,3.4508,141,39,0.0639982,1,2,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,137,1,1,BudgetedLNS,0.01,48.8888888888889,2,3.4508,141,39,0.0366299,1,2,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,138,1,1,BudgetedLNS,0.01,51.6666666666667,2,3.4508,141,39,0.0402064,1,2,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,139,1,1,BudgetedLNS,0.01,51.1111111111111,0,0,141,39,0.0571085,1,2,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,140,1,1,BudgetedLNS,0.01,50,2,3.4508,141,39,0.062087,1,2,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,141,1,1,BudgetedLNS,0.01,49.4444444444444,2,3.4508,141,39,0.026022,1,2,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,142,1,1,BudgetedLNS,0.01,47.7777777777778,6,10.3524,141,39,0.0210121,1,2,1,4,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,143,1,1,BudgetedLNS,0.01,56.6666666666667,1,1.7254,139,41,0.0236677,1,2,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,144,1,1,BudgetedLNS,0.01,67.2222222222222,3,5.1762,138,42,0.0755781,1,2,1,1,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,145,1,1,BudgetedLNS,0.01,66.6666666666667,2,3.4508,138,42,0.0164931,1,2,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,146,1,1,BudgetedLNS,0.01,65.5555555555556,0,0,138,42,0.03867,1,2,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,147,1,1,BudgetedLNS,0.01,64.4444444444444,0,0,138,42,0.0365731,1,2,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,148,1,1,BudgetedLNS,0.01,62.7777777777778,3,5.1762,138,42,0.0375689,1,2,1,1,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,149,1,1,BudgetedLNS,0.01,63.3333333333333,0,0,138,42,0.052398,1,2,0,0,0
