Protocol,Mode,Scenario,Run,Seed,N,Slot,OnsetSlot,HotspotActive,Algorithm,BudgetFraction,Satisfaction,Migrations,MigrationMB,AdmittedTasks,RejectedTasks,RuntimeSec,BudgetGuardEnabled,MoveBudget,RepairOverride,BudgetExcess,ResourceViolationRate
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,73,1,1,BudgetedLNS,0.05,66.1111111111111,0,0,138,42,0.2715759,1,9,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,74,1,1,BudgetedLNS,0.05,66.1111111111111,1,0.73,138,42,0.2834132,1,9,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,75,1,1,BudgetedLNS,0.05,58.3333333333333,1,0.73,140,40,0.2775784,1,9,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,76,1,1,BudgetedLNS,0.05,61.6666666666667,0,0,140,40,0.2314619,1,9,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,77,1,1,BudgetedLNS,0.05,65,2,3.4508,140,40,0.363546,1,9,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,78,1,1,BudgetedLNS,0.05,65,0,0,140,40,0.2783577,1,9,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,79,1,1,BudgetedLNS,0.05,64.4444444444444,0,0,140,40,0.3289396,1,9,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,80,1,1,BudgetedLNS,0.05,63.8888888888889,0,0,140,40,0.2012541,1,9,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,81,1,1,BudgetedLNS,0.05,62.2222222222222,0,0,140,40,0.2006378,1,9,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,82,1,1,BudgetedLNS,0.05,60,7,12.0778,140,40,0.2090682,1,9,0,0,0
paper2_revision_v2_20260731,SENSITIVITY,compute_hotspot,1,2026074101,180,83,1,1,BudgetedLNS,0.05,57.7777777777778,0,0,140,40,0.259094,1,9,0,0,0
