Protocol,Mode,Scenario,Run,Seed,N,Slot,OnsetSlot,HotspotActive,Algorithm,BudgetFraction,Satisfaction,Migrations,MigrationMB,AdmittedTasks,RejectedTasks,RuntimeSec,BudgetGuardEnabled,MoveBudget,RepairOverride,BudgetExcess,ResourceViolationRate
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,85,1,1,BigMECGreedy,0.05,31.1111111111111,29,58.8648,153,27,0.0004041,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,86,1,1,BigMECGreedy,0.05,30.5555555555556,25,50.9678,153,27,0.0004608,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,87,1,1,BigMECGreedy,0.05,31.6666666666667,23,34.7072,153,27,0.0007394,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,88,1,1,BigMECGreedy,0.05,23.8888888888889,33,77.5808,153,27,0.0007976,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,89,1,1,BigMECGreedy,0.05,25.5555555555556,31,75.1254,153,27,0.0008963,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,90,1,1,BigMECGreedy,0.05,27.7777777777778,25,40.1488,153,27,0.0006046,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,91,1,1,BigMECGreedy,0.05,29.4444444444444,23,37.6934,153,27,0.0005803,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,92,1,1,BigMECGreedy,0.05,31.6666666666667,31,49.5058,153,27,0.0010146,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,93,1,1,BigMECGreedy,0.05,34.4444444444444,29,44.0642,153,27,0.0003796,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,94,1,1,BigMECGreedy,0.05,31.1111111111111,27,54.4186,154,26,0.0010676,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,95,1,1,BigMECGreedy,0.05,34.4444444444444,27,52.4278,153,27,0.0003845,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,96,1,1,BigMECGreedy,0.05,31.1111111111111,22,43.8008,155,25,0.001045,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,97,1,1,BigMECGreedy,0.05,31.6666666666667,15,21.8994,155,25,0.0010379,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,98,1,1,BigMECGreedy,0.05,34.4444444444444,20,57.1414,154,26,0.0007425,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,99,1,1,BigMECGreedy,0.05,31.6666666666667,25,49.9724,154,26,0.0010468,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,100,1,1,BigMECGreedy,0.05,36.1111111111111,19,26.8102,154,26,0.0010213,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,101,1,1,BigMECGreedy,0.05,37.7777777777778,17,25.3502,154,26,0.0012413,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,102,1,1,BigMECGreedy,0.05,35.0,12,31.5238,154,26,0.00049,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,103,1,1,BigMECGreedy,0.05,34.4444444444444,17,26.3456,154,26,0.0010418,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,104,1,1,BigMECGreedy,0.05,30.5555555555556,24,63.0476,154,26,0.0005261,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,105,1,1,BigMECGreedy,0.05,32.7777777777778,32,62.0502,153,27,0.0008531,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,106,1,1,BigMECGreedy,0.05,30.0,20,29.531,153,27,0.0010765,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,107,1,1,BigMECGreedy,0.05,32.2222222222222,15,21.8994,153,27,0.0004661,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,108,1,1,BigMECGreedy,0.05,23.8888888888889,26,67.4938,153,27,0.0009288,0,,0,0,0
paper2_revision_v2_20260731,FORMAL,link_hotspot,28,2026075128,180,109,1,1,BigMECGreedy,0.05,33.3333333333333,26,65.503,153,27,0.0004214,0,,0,0,0
