Mode,Scenario,Baseline,Pairs,MeanSatisfactionPrimary,MeanSatisfactionBaseline,PrimaryMinusBaselineSatPP,SatCI95Low,SatCI95High,PSignFlipSatisfaction,MeanMigrationsPrimary,MeanMigrationsBaseline,MigrationReductionPct,PSignFlipMigration,MeanMigrationMBPrimary,MeanMigrationMBBaseline,MigrationMBReductionPct,MeanAdmittedPrimary,MeanRejectedPrimary,MeanAdmittedBaseline,MeanRejectedBaseline,MeanRepairOverridesPrimary,MeanRuntimePrimary,MeanRuntimeBaseline,PHolmSatisfaction,PHolmMigration
Onset,compute_hotspot,BigMECGreedy,30,63.01419753086421,43.30456790123456,19.709629629629642,17.636740740740766,21.8131697530864,9.99990000099999e-06,206.93333333333334,3130.5333333333333,93.3898377273308,9.99990000099999e-06,326.8157933333333,4595.015493333333,92.88760192849202,142.5845,37.4155,143.1418333333333,36.85816666666667,1.1666666666666667,29.82426722,0.17148847333333334,2.999970000299997e-05,2.999970000299997e-05
Onset,link_hotspot,BigMECGreedy,30,55.056913580246906,37.45691358024691,17.599999999999984,14.906169753086413,20.315188271604914,9.99990000099999e-06,191.4,3179.733333333333,93.98062730627306,9.99990000099999e-06,1159.2089133333334,7100.05701333333,83.67324500132278,152.851,27.149,153.40516666666664,26.59483333333333,0.9,33.649502553333335,0.18041026000000004,2.999970000299997e-05,2.999970000299997e-05
Onset,coupled_hotspot,BigMECGreedy,30,60.59,40.24172839506172,20.348271604938283,18.423808641975324,22.266469135802474,9.99990000099999e-06,255.03333333333333,2915.2,91.25160080497622,9.99990000099999e-06,380.9077533333333,4260.906400000001,91.06040551997732,143.88666666666668,36.11333333333333,144.29466666666667,35.70533333333333,1.3666666666666667,24.432905273333333,0.13769509,2.999970000299997e-05,2.999970000299997e-05
Onset,compute_hotspot,FullResched,30,63.01419753086421,53.10271604938273,9.91148148148149,8.44703086419754,11.281111111111112,9.99990000099999e-06,206.93333333333334,7336.2,97.17928446152868,9.99990000099999e-06,326.8157933333333,10714.460519999999,96.9497690273506,142.5845,37.4155,142.98,37.019999999999996,1.1666666666666667,29.82426722,4.132914523333333,2.999970000299997e-05,2.999970000299997e-05
Onset,link_hotspot,FullResched,30,55.056913580246906,45.10876543209876,9.948148148148146,8.338641975308638,11.552379629629634,9.99990000099999e-06,191.4,6709.666666666667,97.14739927467832,9.99990000099999e-06,1159.2089133333334,14695.911833333335,92.11203138342182,152.851,27.149,153.21983333333336,26.78016666666667,0.9,33.649502553333335,4.355163823333332,2.999970000299997e-05,2.999970000299997e-05
Onset,coupled_hotspot,FullResched,30,60.59,51.8216049382716,8.768395061728397,7.625296296296287,10.034820987654312,9.99990000099999e-06,255.03333333333333,7262.333333333333,96.48827282324322,9.99990000099999e-06,380.9077533333333,10687.314113333334,96.43588885575919,143.88666666666668,36.11333333333333,144.07666666666668,35.92333333333333,1.3666666666666667,24.432905273333333,3.2785213500000006,2.999970000299997e-05,2.999970000299997e-05
Onset,compute_hotspot,HIVE,30,63.01419753086421,47.80148148148148,15.212716049382724,13.582175925925927,16.716438271604936,9.99990000099999e-06,206.93333333333334,8135.033333333334,97.45626938631679,9.99990000099999e-06,326.8157933333333,11496.556133333332,97.15727223402357,142.5845,37.4155,143.11849999999998,36.8815,1.1666666666666667,29.82426722,326.72277180666663,2.999970000299997e-05,2.999970000299997e-05
Onset,link_hotspot,HIVE,30,55.056913580246906,43.27851851851851,11.778395061728387,10.63739506172838,13.000753086419731,9.99990000099999e-06,191.4,7729.233333333334,97.52368712722694,9.99990000099999e-06,1159.2089133333334,15165.900526666666,92.35647819728833,152.851,27.149,153.35683333333333,26.643166666666666,0.9,33.649502553333335,342.2076065500001,2.999970000299997e-05,2.999970000299997e-05
Onset,coupled_hotspot,HIVE,30,60.59,48.87802469135803,11.711975308641984,10.530984567901243,12.90790740740741,9.99990000099999e-06,255.03333333333333,7805.166666666667,96.73250624586278,9.99990000099999e-06,380.9077533333333,10992.868326666667,96.53495573662683,143.88666666666668,36.11333333333333,144.22099999999998,35.778999999999996,1.3666666666666667,24.432905273333333,272.31732351666665,2.999970000299997e-05,2.999970000299997e-05
