Protocol,Mode,Scenario,Run,Seed,N,Slots,OnsetSlot,Algorithm,BudgetFraction,MeanSatisfaction,PreOnsetMeanSatisfaction,PostOnsetMeanSatisfaction,OnsetWindowMeanSatisfaction,TotalMigrations,PostOnsetMigrations,MigrationMB,PostOnsetMigrationMB,MeanAdmittedTasks,MeanRejectedTasks,PostMeanAdmittedTasks,PostMeanRejectedTasks,RuntimeSec,RepairOverrides,MaxBudgetExcess,CandidateEvaluations,AcceptedMoves,BudgetActiveSlots
paper2_revision_v2_20260731,ONSET,link_hotspot,6,2026075106,180,200,51,BigMECGreedy,0.05,50.4472222222222,54.8111111111111,48.9925925925926,48.6944444444444,3971,2963,8118.1906,5680.2556,153.315,26.685,153.4,26.6,0.1131897,0,0,153320,0,0
paper2_revision_v2_20260731,ONSET,link_hotspot,6,2026075106,180,200,51,BudgetedLNS,0.05,57.7666666666667,54.2666666666667,58.9333333333333,56.4444444444444,254,175,1490.2548,870.162,152.49,27.51,152.453333333333,27.5466666666667,18.8597198,0,0,21542,220,0
paper2_revision_v2_20260731,ONSET,link_hotspot,6,2026075106,180,200,51,FullResched,0.05,47.6305555555555,44.1,48.8074074074074,49.0833333333333,8608,6377,19900.2088,14851.545,153.045,26.955,152.993333333333,27.0066666666667,2.5508687,0,0,0,0,0
paper2_revision_v2_20260731,ONSET,link_hotspot,6,2026075106,180,200,51,HIVE,0.05,47.8111111111111,45.8444444444444,48.4666666666667,48.4722222222222,9936,7556,19954.5282,14611.3458,153.255,26.745,153.22,26.78,210.5474917,0,0,0,0,0
paper2_revision_v2_20260731,ONSET,link_hotspot,7,2026075107,180,200,51,BigMECGreedy,0.05,45.2638888888889,48.1333333333333,44.3074074074074,44.9166666666667,4787,3476,8782.0446,6817.6698,153.68,26.32,153.753333333333,26.2466666666667,0.1183294,0,0,153680,0,0
paper2_revision_v2_20260731,ONSET,link_hotspot,7,2026075107,180,200,51,BudgetedLNS,0.05,54.55,50.0,56.0666666666666,55.6111111111111,307,171,2311.125,1555.2504,153.0,27.0,152.98,27.02,19.336697,0,0,21448,259,2
paper2_revision_v2_20260731,ONSET,link_hotspot,7,2026075107,180,200,51,FullResched,0.05,47.9416666666667,50.1555555555556,47.2037037037037,46.6111111111111,10058,7421,21210.0842,15569.2414,153.315,26.685,153.446666666667,26.5533333333333,2.571256,0,0,0,0,0
paper2_revision_v2_20260731,ONSET,link_hotspot,7,2026075107,180,200,51,HIVE,0.05,43.9388888888889,41.6666666666667,44.6962962962963,45.1944444444444,10906,7865,20665.4014,14766.7162,153.64,26.36,153.653333333333,26.3466666666667,212.2723049,0,0,0,0,0
paper2_revision_v2_20260731,ONSET,link_hotspot,8,2026075108,180,200,51,BigMECGreedy,0.05,31.6888888888889,37.1777777777778,29.8592592592593,29.6666666666667,4480,3504,9908.3318,7349.389,153.15,26.85,153.206666666667,26.7933333333333,0.1203841,0,0,153150,0,0
paper2_revision_v2_20260731,ONSET,link_hotspot,8,2026075108,180,200,51,BudgetedLNS,0.05,46.2305555555555,49.5555555555556,45.1222222222222,47.5,573,355,3337.4334,2067.7268,152.85,27.15,152.953333333333,27.0466666666667,21.3604346,1,3,21402,441,2
paper2_revision_v2_20260731,ONSET,link_hotspot,8,2026075108,180,200,51,FullResched,0.05,41.8333333333333,43.3888888888889,41.3148148148148,40.3611111111111,8608,6339,17714.6362,12970.1266,153.265,26.735,153.32,26.68,2.6759967,0,0,0,0,0
paper2_revision_v2_20260731,ONSET,link_hotspot,8,2026075108,180,200,51,HIVE,0.05,39.0333333333333,39.9777777777778,38.7185185185185,39.0,10917,8146,21039.0606,15444.6352,153.33,26.67,153.353333333333,26.6466666666667,217.863365,0,0,0,0,0
paper2_revision_v2_20260731,ONSET,link_hotspot,9,2026075109,180,200,51,BigMECGreedy,0.05,43.3361111111111,45.9444444444445,42.4666666666667,40.9166666666667,4851,3524,13349.6764,9694.80319999999,153.28,26.72,153.266666666667,26.7333333333333,0.2497939,0,0,153285,0,0
paper2_revision_v2_20260731,ONSET,link_hotspot,9,2026075109,180,200,51,BudgetedLNS,0.05,56.5277777777778,53.8,57.4370370370371,54.5833333333333,196,95,1320.421,536.2622,152.985,27.015,152.993333333333,27.0066666666667,36.1618107,0,0,21512,182,2
paper2_revision_v2_20260731,ONSET,link_hotspot,9,2026075109,180,200,51,FullResched,0.05,47.8777777777778,43.1555555555556,49.4518518518518,49.6666666666667,9225,6793,19352.628,14191.2908,153.115,26.885,153.093333333333,26.9066666666667,4.9238268,0,0,0,0,0
paper2_revision_v2_20260731,ONSET,link_hotspot,9,2026075109,180,200,51,HIVE,0.05,41.6111111111111,42.8666666666667,41.1925925925926,40.9166666666667,10933,8163,21959.7278,16615.9952,153.74,26.26,153.753333333333,26.2466666666667,400.7786047,0,0,0,0,0
paper2_revision_v2_20260731,ONSET,link_hotspot,10,2026075110,180,200,51,BigMECGreedy,0.05,33.6916666666667,30.9888888888889,34.5925925925926,35.2222222222222,4215,3165,11466.421,8904.48439999999,153.445,26.555,153.52,26.48,0.2001396,0,0,153440,0,0
paper2_revision_v2_20260731,ONSET,link_hotspot,10,2026075110,180,200,51,BudgetedLNS,0.05,58.4555555555556,55.5666666666667,59.4185185185185,56.6666666666667,252,108,1010.4594,282.3276,152.68,27.32,152.653333333333,27.3466666666667,36.2226609,1,1,21372,242,3
paper2_revision_v2_20260731,ONSET,link_hotspot,10,2026075110,180,200,51,FullResched,0.05,43.3611111111111,46.5111111111111,42.3111111111111,42.3333333333333,10937,8182,21148.4844,15760.268,153.495,26.505,153.606666666667,26.3933333333333,4.7007857,0,0,0,0,0
paper2_revision_v2_20260731,ONSET,link_hotspot,10,2026075110,180,200,51,HIVE,0.05,45.4638888888889,48.2,44.5518518518518,44.8888888888889,12502,9312,24061.712,18036.8134,153.34,26.66,153.42,26.58,397.0865051,0,0,0,0,0
paper2_revision_v2_20260731,ONSET,link_hotspot,11,2026075111,180,200,51,BigMECGreedy,0.05,33.5555555555556,39.4666666666667,31.5851851851852,32.6944444444444,4402,3373,13286.2178,10180.1746,153.765,26.235,153.786666666667,26.2133333333333,0.210428,0,0,153760,0,0
paper2_revision_v2_20260731,ONSET,link_hotspot,11,2026075111,180,200,51,BudgetedLNS,0.05,59.2611111111111,58.7444444444445,59.4333333333333,58.8055555555556,253,168,1720.1012,1106.4474,152.845,27.155,152.78,27.22,42.149673,0,0,21513,214,1
paper2_revision_v2_20260731,ONSET,link_hotspot,11,2026075111,180,200,51,FullResched,0.05,46.9972222222222,47.2222222222222,46.9222222222222,46.1944444444444,8362,6257,17846.6294,13251.9148,153.46,26.54,153.5,26.5,5.4419855,0,0,0,0,0
paper2_revision_v2_20260731,ONSET,link_hotspot,11,2026075111,180,200,51,HIVE,0.05,47.2555555555555,46.0,47.6740740740741,48.7777777777778,9497,6975,20981.904,15307.1758,153.06,26.94,153.06,26.94,464.9910366,0,0,0,0,0
paper2_revision_v2_20260731,ONSET,link_hotspot,12,2026075112,180,200,51,BigMECGreedy,0.05,46.0416666666667,40.7,47.8222222222222,46.9722222222222,4708,3538,12034.3148,8510.02579999999,153.425,26.575,153.36,26.64,0.2149203,0,0,153425,0,0
paper2_revision_v2_20260731,ONSET,link_hotspot,12,2026075112,180,200,51,BudgetedLNS,0.05,51.6861111111111,48.0,52.9148148148148,52.2777777777778,325,163,1688.3608,718.2426,152.705,27.295,152.706666666667,27.2933333333333,44.4761416,2,3,21307,301,4
paper2_revision_v2_20260731,ONSET,link_hotspot,12,2026075112,180,200,51,FullResched,0.05,41.8305555555556,44.2111111111111,41.037037037037,40.2777777777778,8076,6058,19359.4918,14522.4994,153.17,26.83,153.246666666667,26.7533333333333,5.5855884,0,0,0,0,0
paper2_revision_v2_20260731,ONSET,link_hotspot,12,2026075112,180,200,51,HIVE,0.05,40.4305555555555,39.3,40.8074074074074,41.4444444444444,9978,7384,21286.8586,16054.8146,153.7,26.3,153.8,26.2,372.0682477,0,0,0,0,0
paper2_revision_v2_20260731,ONSET,link_hotspot,13,2026075113,180,200,51,BigMECGreedy,0.05,32.3472222222222,32.1888888888889,32.4,32.1388888888889,3863,3020,10405.8906,8189.1192,152.985,27.015,152.9,27.1,0.2413249,0,0,152990,0,0
paper2_revision_v2_20260731,ONSET,link_hotspot,13,2026075113,180,200,51,BudgetedLNS,0.05,55.6194444444445,52.3333333333333,56.7148148148148,56.3333333333333,236,102,1497.7574,680.4196,153.005,26.995,153.0,27.0,45.819125,0,0,21483,224,1
paper2_revision_v2_20260731,ONSET,link_hotspot,13,2026075113,180,200,51,FullResched,0.05,40.2138888888889,40.8444444444444,40.0037037037037,40.2777777777778,7959,5983,18046.6622,13721.308,153.195,26.805,153.206666666667,26.7933333333333,5.8823301,0,0,0,0,0
paper2_revision_v2_20260731,ONSET,link_hotspot,13,2026075113,180,200,51,HIVE,0.05,40.9638888888889,42.2555555555555,40.5333333333333,40.9166666666667,9455,7005,19651.3514,14414.39,153.465,26.535,153.44,26.56,410.4948302,0,0,0,0,0
paper2_revision_v2_20260731,ONSET,link_hotspot,14,2026075114,180,200,51,BigMECGreedy,0.05,32.1027777777778,32.8222222222222,31.862962962963,32.0277777777778,4272,3011,6423.288,4482.473,153.295,26.705,153.306666666667,26.6933333333333,0.1782567,0,0,153305,0,0
paper2_revision_v2_20260731,ONSET,link_hotspot,14,2026075114,180,200,51,BudgetedLNS,0.05,53.8638888888889,54.7111111111111,53.5814814814815,52.1944444444444,322,261,1426.1236,1146.6444,152.7,27.3,152.726666666667,27.2733333333333,33.8628921,0,0,21517,252,0
paper2_revision_v2_20260731,ONSET,link_hotspot,14,2026075114,180,200,51,FullResched,0.05,38.1916666666667,37.2888888888889,38.4925925925926,39.0,8648,6298,17434.6492,12812.894,153.425,26.575,153.353333333333,26.6466666666667,4.3569302,0,0,0,0,0
paper2_revision_v2_20260731,ONSET,link_hotspot,14,2026075114,180,200,51,HIVE,0.05,43.1611111111111,47.2888888888889,41.7851851851852,42.2222222222222,8517,6110,15808.5632,11143.3724,153.595,26.405,153.68,26.32,262.4692238,0,0,0,0,0
paper2_revision_v2_20260731,ONSET,link_hotspot,15,2026075115,180,200,51,BigMECGreedy,0.05,48.1888888888889,49.7111111111111,47.6814814814814,48.5833333333333,3932,2913,6661.6084,5275.7054,153.345,26.655,153.393333333333,26.6066666666667,0.1039686,0,0,153340,0,0
paper2_revision_v2_20260731,ONSET,link_hotspot,15,2026075115,180,200,51,BudgetedLNS,0.05,58.6583333333333,58.6444444444444,58.6629629629629,56.8611111111111,252,183,1347.7566,920.4038,152.875,27.125,152.913333333333,27.0866666666667,17.3206092,0,0,21571,215,0
paper2_revision_v2_20260731,ONSET,link_hotspot,15,2026075115,180,200,51,FullResched,0.05,48.2861111111111,44.9666666666667,49.3925925925926,49.8333333333333,8149,6036,18053.1522,13425.5566,152.96,27.04,152.94,27.06,2.4046221,0,0,0,0,0
paper2_revision_v2_20260731,ONSET,link_hotspot,15,2026075115,180,200,51,HIVE,0.05,45.425,44.6111111111111,45.6962962962963,44.9166666666667,9629,7221,19038.7674,13661.957,153.34,26.66,153.346666666667,26.6533333333333,197.7872945,0,0,0,0,0
paper2_revision_v2_20260731,ONSET,link_hotspot,16,2026075116,180,200,51,BigMECGreedy,0.05,32.4333333333333,27.5888888888889,34.0481481481481,34.0833333333333,3576,2868,10634.5088,8395.205,153.33,26.67,153.36,26.64,0.1137864,0,0,153330,0,0
paper2_revision_v2_20260731,ONSET,link_hotspot,16,2026075116,180,200,51,BudgetedLNS,0.05,54.3555555555555,51.5333333333333,55.2962962962963,54.5833333333333,117,52,584.9096,233.354,152.84,27.16,152.833333333333,27.1666666666667,21.7050829,0,0,21538,116,0
paper2_revision_v2_20260731,ONSET,link_hotspot,16,2026075116,180,200,51,FullResched,0.05,41.3222222222222,43.7,40.5296296296296,40.6944444444444,8839,6639,18797.7172,13975.0884,153.395,26.605,153.486666666667,26.5133333333333,2.931426,0,0,0,0,0
paper2_revision_v2_20260731,ONSET,link_hotspot,16,2026075116,180,200,51,HIVE,0.05,44.9944444444444,48.7555555555556,43.7407407407407,43.5,10775,7917,22477.3536,16609.8278,153.275,26.725,153.366666666667,26.6333333333333,207.4973186,0,0,0,0,0
paper2_revision_v2_20260731,ONSET,link_hotspot,17,2026075117,180,200,51,BigMECGreedy,0.05,31.5583333333333,36.4,29.9444444444444,30.5277777777778,4205,3132,9431.16919999999,6649.2506,153.435,26.565,153.433333333333,26.5666666666667,0.2370072,0,0,153425,0,0
paper2_revision_v2_20260731,ONSET,link_hotspot,17,2026075117,180,200,51,BudgetedLNS,0.05,55.75,56.4,55.5333333333333,54.0277777777778,192,138,1013.7866,708.8208,152.925,27.075,152.866666666667,27.1333333333333,46.4506681,0,0,21601,195,0
paper2_revision_v2_20260731,ONSET,link_hotspot,17,2026075117,180,200,51,FullResched,0.05,48.0944444444445,47.8666666666667,48.1703703703704,48.5555555555556,8623,6365,18191.2074,13708.8026,153.18,26.82,153.266666666667,26.7333333333333,5.8861535,0,0,0,0,0
paper2_revision_v2_20260731,ONSET,link_hotspot,17,2026075117,180,200,51,HIVE,0.05,44.6222222222222,40.9333333333333,45.8518518518519,45.9166666666667,9916,7163,17346.6588,12057.8776,153.405,26.595,153.386666666667,26.6133333333333,509.6343452,0,0,0,0,0
paper2_revision_v2_20260731,ONSET,link_hotspot,18,2026075118,180,200,51,BigMECGreedy,0.05,36.4083333333334,38.0666666666667,35.8555555555556,36.2222222222222,4570,3295,12243.0008,9142.5916,153.755,26.245,153.78,26.22,0.235948,0,0,153755,0,0
paper2_revision_v2_20260731,ONSET,link_hotspot,18,2026075118,180,200,51,BudgetedLNS,0.05,48.8833333333333,48.4222222222222,49.037037037037,48.0833333333333,621,467,3798.183,2969.101,152.805,27.195,152.68,27.32,43.4493476,8,2,20956,553,11
paper2_revision_v2_20260731,ONSET,link_hotspot,18,2026075118,180,200,51,FullResched,0.05,44.9833333333333,42.4666666666667,45.8222222222222,45.5,9743,7193,23508.4766,17514.6058,153.25,26.75,153.24,26.76,5.4806521,0,0,0,0,0
paper2_revision_v2_20260731,ONSET,link_hotspot,18,2026075118,180,200,51,HIVE,0.05,40.6472222222222,40.8333333333333,40.5851851851852,38.3888888888889,11487,8553,23012.414,16875.658,153.285,26.715,153.273333333333,26.7266666666667,393.1785965,0,0,0,0,0
paper2_revision_v2_20260731,ONSET,link_hotspot,19,2026075119,180,200,51,BigMECGreedy,0.05,33.4972222222222,36.6,32.462962962963,32.25,4742,3518,12783.4644,9492.5646,153.445,26.555,153.48,26.52,0.1464645,0,0,153450,0,0
paper2_revision_v2_20260731,ONSET,link_hotspot,19,2026075119,180,200,51,BudgetedLNS,0.05,58.4194444444444,57.1555555555555,58.8407407407407,58.7222222222222,150,80,948.1572,448.1926,152.775,27.225,152.72,27.28,23.1495797,0,0,21597,138,0
paper2_revision_v2_20260731,ONSET,link_hotspot,19,2026075119,180,200,51,FullResched,0.05,41.1194444444445,42.2666666666667,40.737037037037,39.6944444444444,10363,7721,23164.4174,17286.4446,153.685,26.315,153.74,26.26,3.1224294,0,0,0,0,0
paper2_revision_v2_20260731,ONSET,link_hotspot,19,2026075119,180,200,51,HIVE,0.05,46.5666666666667,45.8444444444444,46.8074074074074,46.25,11430,8323,20846.8896,14940.0056,153.575,26.425,153.613333333333,26.3866666666667,256.0506696,0,0,0,0,0
paper2_revision_v2_20260731,ONSET,link_hotspot,20,2026075120,180,200,51,BigMECGreedy,0.05,40.4194444444445,44.2777777777778,39.1333333333334,38.7777777777778,4026,2894,9091.7608,6775.313,153.73,26.27,153.76,26.24,0.1022375,0,0,153725,0,0
paper2_revision_v2_20260731,ONSET,link_hotspot,20,2026075120,180,200,51,BudgetedLNS,0.05,56.2777777777778,54.9888888888889,56.7074074074074,55.8055555555556,120,59,735.1056,342.1986,153.005,26.995,153.0,27.0,17.7618627,0,0,21594,110,0
paper2_revision_v2_20260731,ONSET,link_hotspot,20,2026075120,180,200,51,FullResched,0.05,49.1611111111111,48.0222222222222,49.5407407407407,49.6388888888889,8689,6403,16605.149,12153.8868,153.2,26.8,153.213333333333,26.7866666666667,2.4444846,0,0,0,0,0
