Protocol,Mode,Scenario,Run,Seed,N,Slot,OnsetSlot,HotspotActive,Algorithm,BudgetFraction,Satisfaction,Migrations,MigrationMB,AdmittedTasks,RejectedTasks,RuntimeSec,BudgetGuardEnabled,MoveBudget,RepairOverride,BudgetExcess,ResourceViolationRate
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,30,51,0,BigMECGreedy,0.05,46.1111111111111,18,38.89,151,29,0.0004259,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,31,51,0,BigMECGreedy,0.05,41.1111111111111,15,34.7092,152,28,0.0011123,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,32,51,0,BigMECGreedy,0.05,43.8888888888889,23,74.132,152,28,0.0007262,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,33,51,0,BigMECGreedy,0.05,49.4444444444444,23,48.5124,152,28,0.001324,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,34,51,0,BigMECGreedy,0.05,42.7777777777778,22,72.4066,153,27,0.0008095,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,35,51,0,BigMECGreedy,0.05,41.6666666666667,19,54.4206,154,26,0.0006554,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,36,51,0,BigMECGreedy,0.05,41.1111111111111,18,53.6906,155,25,0.0010553,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,37,51,0,BigMECGreedy,0.05,40.0,15,49.5098,156,24,0.0004707,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,38,51,0,BigMECGreedy,0.05,43.3333333333333,25,64.773,155,25,0.0010691,0,,0,0,0
paper2_revision_v2_20260731,ONSET,compute_hotspot,1,2026074101,180,39,51,0,BigMECGreedy,0.05,43.3333333333333,23,46.5216,155,25,0.000808,0,,0,0,0
