Protocol,Mode,Scenario,Run,Seed,N,Slot,OnsetSlot,HotspotActive,Algorithm,BudgetFraction,Satisfaction,Migrations,MigrationMB,AdmittedTasks,RejectedTasks,RuntimeSec,BudgetGuardEnabled,MoveBudget,RepairOverride,BudgetExcess,ResourceViolationRate
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,30,51,0,BudgetedLNS,0.05,58.8888888888889,0,0.0,152,28,0.4160683,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,31,51,0,BudgetedLNS,0.05,59.4444444444444,0,0.0,152,28,0.2383688,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,32,51,0,BudgetedLNS,0.05,60.5555555555556,2,3.4508,152,28,0.2409801,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,33,51,0,BudgetedLNS,0.05,60.5555555555556,0,0.0,152,28,0.4414561,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,34,51,0,BudgetedLNS,0.05,59.4444444444444,1,0.73,152,28,0.2425955,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,35,51,0,BudgetedLNS,0.05,57.2222222222222,0,0.0,153,27,1.7112486,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,36,51,0,BudgetedLNS,0.05,49.4444444444444,3,16.9906,154,26,0.2435276,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,37,51,0,BudgetedLNS,0.05,52.7777777777778,2,16.2606,154,26,0.2388522,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,38,51,0,BudgetedLNS,0.05,52.7777777777778,0,0.0,154,26,0.3044599,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,39,51,0,BudgetedLNS,0.05,51.6666666666667,0,0.0,154,26,0.2442401,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,40,51,0,BudgetedLNS,0.05,52.2222222222222,0,0.0,154,26,0.3119425,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,41,51,0,BudgetedLNS,0.05,50.5555555555556,0,0.0,154,26,0.3620102,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,42,51,0,BudgetedLNS,0.05,49.4444444444444,0,0.0,154,26,0.3712033,1,9,0,0,0
paper2_revision_v2_20260731,ABLATION,compute_hotspot,1,2026074101,180,43,51,0,BudgetedLNS,0.05,57.7777777777778,4,18.716,153,27,0.32655,1,9,0,0,0
